4000 30000
1677 2084 820010
186 1243 241072
1603 3634 128564
3616 3842 495680
1010 1162 574396
1274 2554 575647
1507 3660 919532
2787 2841 554950
1838 3215 73224
127 2452 409927
1803 2582 72010
2341 2593 117605
17 1974 111207
581 2168 343175
613 3329 340184
2234 3009 665809
93 3009 861468
2541 2933 948254
1491 2147 966444
950 2716 226922
995 3532 293076
1357 2476 259416
2492 2962 49742
2522 3424 791909
36 1697 703589
1881 3397 970175
43 2405 590267
945 1511 169199
1766 2788 263697
562 1503 216999
2849 3484 224530
557 560 655357
329 3871 234200
2071 2392 89623
88 2332 750010
2273 2320 273406
448 2362 751810
225 2715 621107
266 2342 919894
2903 3964 237748
963 2386 500948
1845 3297 781504
1202 3625 713374
2047 3754 924117
378 1377 240556
3003 3387 519228
1146 3450 425941
956 2517 822165
2415 2782 172506
2661 3097 959760
409 411 378145
1709 2255 753442
3214 3808 861418
940 3561 235465
1058 1289 183842
676 1966 959196
1194 1821 498998
3128 3136 393514
1653 1895 844647
555 2512 599744
1316 2272 392154
418 3024 962761
2212 2589 966920
3630 3881 122481
1290 3447 68121
3255 3642 521148
449 2838 271320
1836 3936 70448
1588 3702 88694
99 350 213248
94 2723 230915
600 3492 126291
1703 3361 680879
1684 2634 640759
1115 1131 446400
772 1588 305655
2737 3961 770455
1797 2057 750390
857 1498 100329
1551 1847 992780
2292 3152 387502
2419 3244 178993
710 2956 637047
1589 1942 106730
3053 3055 856212
643 1454 69335
3109 3379 705296
1435 1564 779444
306 2292 168941
194 987 751140
1767 3345 125783
1621 1764 685026
614 2825 424334
766 2013 277922
1096 3819 400977
1272 1308 861619
732 2996 697349
644 2647 146783
88 2952 829426
1381 3938 833972
873 2057 857316
2657 3677 679431
35 643 910256
369 3007 263373
102 2644 863191
1762 3621 188814
757 1592 29545
1400 2941 672191
1487 2076 383494
3219 3855 263784
92 1827 305840
3100 3495 929868
2927 3486 798510
1535 3855 581517
1260 2850 901970
452 2822 99731
413 1618 276839
3516 3705 622238
2132 3707 948076
1986 3554 939647
3338 3812 831738
1178 3659 782837
2585 3046 994322
471 1909 890528
1730 3778 749377
2100 2533 4550
503 1832 484962
18 2671 437018
76 1262 491150
1690 3629 509487
1337 2966 809651
495 1427 765309
264 3541 572245
1801 2939 657067
1467 1930 283148
29 3197 830033
2212 3747 486535
883 1062 798552
2432 2496 470979
537 1582 854608
2226 3422 729573
1073 3652 918068
2734 3916 349960
2854 3331 340112
398 672 470041
220 3546 158069
1579 3967 20281
466 1380 333515
3370 3811 236362
1745 2350 676898
958 1518 627475
2590 2883 887127
1303 1675 755042
1005 3615 258247
1402 3727 287270
1299 2120 591490
542 3230 691808
1175 3695 589539
2690 3417 205349
1766 3404 579445
654 3075 704962
130 2309 907903
3257 3612 469929
2651 3578 446933
1250 3305 528686
520 1424 998337
362 2317 169566
522 3491 561612
2061 2532 973028
1935 3763 391145
2941 3560 154219
523 3070 24528
778 2678 436491
1328 2708 740068
1993 2929 791724
2680 3448 61500
162 1017 223816
1035 2935 815307
547 3448 202190
1928 3210 588125
1073 3121 715417
3645 3995 178838
525 773 865515
1016 3832 563194
1436 1824 530122
855 1161 569921
1871 2661 790434
1157 2829 883469
1704 2488 954916
679 3983 726477
1055 1156 777597
573 1051 329592
1575 3411 806716
1278 2942 678899
378 472 876722
1890 2946 961577
867 902 931799
3302 3730 956956
2218 3123 115011
2039 3248 378993
403 516 656399
1327 2465 101450
409 1089 771376
2366 3477 586318
2376 2837 802695
2134 3099 728584
1028 3000 425485
827 2653 633566
1775 2135 168135
165 1146 231382
139 1032 444136
891 3497 5462
257 2341 610550
1717 3734 641267
35 2109 628103
1559 3082 166588
18 2586 277588
1855 3765 300592
1899 3422 602719
3397 3557 138883
3292 3887 151915
777 3428 935763
1243 3117 820019
145 1186 644104
1413 1572 54213
1006 1868 476123
457 1023 355061
2397 2878 139177
2299 2989 785427
1708 2207 408823
944 1498 904710
859 1278 929486
974 2872 100955
1345 3016 190492
780 1450 268063
15 2648 685420
138 3456 138443
1852 3199 85320
1192 2728 675970
156 3252 78528
195 979 524378
1405 2041 974007
2378 3528 432878
835 3722 544245
1171 3327 433025
1185 3742 760024
1163 1675 175479
1225 3606 989682
1278 3953 986873
108 1600 286124
480 1086 542670
858 3127 392074
2865 3006 286451
3743 3840 78525
3518 3989 896047
1366 3259 309584
773 1390 795258
378 1221 224482
2007 2903 736434
2128 3958 632893
253 438 806331
1295 3275 677809
512 3350 176814
606 2153 437005
946 1030 648874
1078 2311 564132
2662 3700 900905
1272 1920 797634
174 2754 855993
2302 3541 751950
434 2906 80387
2180 2765 882034
574 1881 614545
34 1740 227150
1415 3097 264096
2492 3971 158406
456 1505 186458
1361 3776 523729
2530 3347 676255
2070 3340 114556
2855 3643 673813
30 1972 863992
2416 2897 626225
637 961 730610
85 464 772024
56 560 646516
511 3318 180020
2128 2223 167796
1921 2210 350677
1261 2465 465098
903 1373 143952
1284 3186 709923
3530 3700 840820
1012 1755 229808
365 1475 830244
390 2034 258299
1704 3258 627161
183 3278 837735
2392 3426 687656
1208 2103 549268
2580 3201 174522
2117 3506 643805
1647 1781 871856
2953 3753 956868
470 761 642342
1211 3006 708728
468 1657 830783
97 1171 194965
2906 3875 841357
2329 2914 962564
182 1882 189496
1387 2704 679612
2862 3167 329610
2120 2718 765715
3232 3938 718536
2281 2589 443746
598 3361 620565
1768 2144 429013
1025 1461 36887
3170 3939 311216
472 2087 717097
3176 3583 914835
2389 3547 614353
1458 1510 172824
1396 3225 336408
28 1761 935348
1859 3388 227945
1883 2776 874064
3343 3789 711441
1029 2865 427731
597 951 572202
533 2046 835729
431 881 862117
1940 3234 39575
59 1516 324970
467 3628 393349
167 1486 920736
113 261 286970
402 2529 170664
1430 1970 929528
2026 2053 42478
71 2256 215362
1303 1985 644145
455 536 142084
382 946 23952
1704 1764 975579
1931 3053 957065
2395 3789 621677
1275 3111 398430
1775 3597 324211
1649 3656 710236
2486 3904 822658
2201 2241 576312
2346 2695 552848
782 3428 474145
734 1131 160261
183 314 546543
323 1731 860937
3433 3760 526563
1559 2191 222159
1566 2402 891808
52 991 624063
1 2252 738303
314 949 129349
1514 1730 836776
2464 3659 701906
272 3129 634440
859 2815 555114
104 618 750898
2668 3160 392457
827 1914 442022
635 2904 458425
699 3256 140676
3354 3569 165624
704 1082 191706
1093 1832 210169
91 1364 229297
531 2883 722507
634 1998 311476
896 3301 910988
480 1353 328901
1114 3728 308156
2153 2164 671411
1870 3182 994980
1158 2925 864413
756 864 237505
1198 3385 307221
81 1034 103751
2078 3893 4384
2973 3370 52037
678 2358 952516
405 3611 113981
2909 3767 160497
2442 3530 830366
2862 3952 769290
815 3276 330397
552 1133 215595
354 1937 92027
457 1830 482104
1194 1199 169428
1231 3908 30105
1747 3518 538861
80 3636 154122
577 3165 16563
2027 3295 324514
585 1302 269681
2786 3335 578584
3140 3282 480520
3309 3948 214349
1141 1765 607899
2371 3193 55806
469 1651 919675
512 549 991310
1477 2986 974827
772 3550 348853
416 1708 10506
1042 2449 197291
675 1385 732782
1906 3983 720730
607 2099 681870
859 1292 184593
1017 2942 665061
693 3805 269961
355 2791 159790
2692 3182 648561
387 3459 538268
2260 3245 675662
537 3644 276336
1671 1901 948671
2753 2860 174769
976 3718 124060
1086 1569 859353
1778 2982 919510
1296 2485 458652
1086 2018 493343
1647 2757 897153
267 2001 423412
2889 3929 683408
266 560 641308
937 3664 60519
639 3706 516236
119 2559 613322
1541 3824 271451
3188 3686 998287
273 2338 252305
33 2271 931413
1539 2537 13413
1303 2466 728302
711 3083 325213
371 2372 524876
428 2891 525515
898 3128 28073
802 1074 213965
605 759 353152
2893 3449 121776
3550 3833 652046
1723 2963 514935
376 3026 869752
1030 3736 992834
2107 2243 865556
998 3120 629983
477 987 959233
1412 1630 196306
2234 3730 293416
1234 1478 709216
1379 3011 453401
341 3409 423123
1069 2344 558148
96 2450 541884
693 1282 48342
164 2838 105339
1174 1502 778167
407 3265 163796
1065 2994 566382
228 2833 984211
50 3590 669590
1451 2998 70282
926 1694 199702
1789 3075 786152
1311 3423 671196
1653 2260 379711
3345 3785 437212
543 1512 904476
1607 1661 511822
395 792 612401
606 841 844342
2196 2643 343339
831 3568 657032
533 2994 655173
304 2685 330595
1881 1957 65206
1592 1653 488991
3156 3164 593885
1176 3985 543492
159 1570 696635
560 2528 213475
723 902 96469
593 1905 252388
1978 2438 239382
1122 1151 632037
98 3355 962345
1298 1304 851997
806 2647 595513
533 790 356688
377 948 734610
1012 1859 197137
2487 3112 930211
3308 3704 4116
1681 3696 618553
3183 3430 76026
3280 3468 47732
584 1813 913382
2163 3582 110187
114 1676 575328
490 2716 820627
1326 1501 458485
339 2815 849596
1379 3998 853651
1495 3694 127684
400 3475 326866
778 2942 814498
863 1107 623081
2245 3269 307014
784 1296 911128
11 112 11617
739 1689 821470
855 3576 554160
1524 2233 306158
79 3175 846203
478 3211 413677
1608 2078 156971
576 2470 38429
9 1066 910049
1849 3023 367344
1960 2503 799706
2473 3050 941746
2625 3943 990601
500 2103 392833
613 3674 668912
2816 3237 953741
846 1314 323348
1817 2241 858169
598 2601 955234
1975 2647 241082
478 2343 807393
2049 3302 958442
3244 3796 185418
1698 2397 337917
2311 3582 785943
846 1478 657179
2323 2588 794844
139 2288 13436
736 810 452388
44 3734 418714
1479 2076 823543
125 872 194844
272 3667 354087
1085 3020 888137
2601 3355 70447
1298 3447 779924
2386 2829 946599
1025 1673 694737
1834 3461 611825
1878 3849 607910
2563 3356 533986
579 2459 222462
245 1303 615085
1682 3391 186104
1036 3880 361056
2327 2685 808854
1513 2603 999591
1202 3185 256616
292 2997 954449
469 2845 564678
379 1759 812033
217 2717 52964
1531 1872 729560
616 1614 27241
1493 3072 800276
481 3819 350960
1687 2773 852824
327 1279 584360
618 1895 75356
696 1438 294552
1375 2168 660663
885 1760 997231
2724 2767 499102
285 3383 36715
2806 3878 498207
507 3638 470377
1325 3819 733150
644 2603 749476
849 1004 730445
361 1544 287882
2918 3265 546049
678 3928 555285
1160 3753 538052
389 614 625786
267 1330 520943
773 3889 584581
591 2267 141905
1586 3769 708859
1597 2590 25707
42 3302 563250
276 2566 402520
2325 2846 355549
357 1963 475301
15 970 7690
2153 2651 979956
2540 3096 225080
806 3677 94022
574 1934 439608
2522 2793 362549
500 2563 938202
103 2838 461119
1514 2975 591964
2524 3828 360672
1825 3842 233642
1867 2346 280292
1442 2175 998831
1470 3255 375988
1630 3404 144913
1590 2548 571434
139 3400 385996
2341 3854 909185
2828 3460 687051
1351 3777 274878
449 3527 727072
1394 2443 669417
2736 3568 622858
1919 3175 204680
1156 1908 40435
2745 2821 838982
2256 2883 658733
604 1575 546586
1386 1790 421413
1162 1193 155115
71 1611 706642
405 3143 116387
561 3140 364306
1411 3771 191832
803 3318 692987
1238 2490 823731
573 1097 462965
1701 3306 32539
1893 3842 509925
1034 3658 3438
1456 3126 357400
951 2120 321805
1863 2859 693296
1633 3165 470706
2436 2998 546375
25 337 548865
69 597 565961
3386 3903 500013
2147 3926 743854
2156 2203 17239
1633 1641 595047
3394 3752 687997
1199 2610 481859
2127 2495 115843
1124 1202 278278
1812 3577 558655
794 2232 763251
1618 2756 67153
1895 3121 49651
449 3328 132159
567 2441 469791
1834 3966 285543
3032 3963 212152
1822 1879 646630
1666 3080 231753
296 3008 725917
2951 3802 920148
2555 2909 310117
2029 2060 412011
1356 3712 284811
2275 3871 899252
1662 2240 129085
2555 3557 812469
62 376 126347
2393 2692 57778
2798 3041 636785
715 2343 444938
897 1215 48198
2957 3333 946579
3020 3344 883934
508 2890 426560
903 3760 653152
460 1197 251706
521 1666 220433
365 3564 675178
2143 2361 894218
3075 3281 468912
571 642 129809
770 3974 493117
3349 3669 92136
176 3635 575377
2196 3935 896279
1132 3700 373090
3149 3406 217962
3514 3839 77526
1656 3369 699886
936 1587 327313
1859 2852 879954
661 2628 184279
1778 1976 135947
1610 2266 536123
157 1643 284057
1922 3856 541540
3013 3613 604689
1327 3804 116202
2853 3172 650209
1111 3092 327145
2757 3962 657355
974 2711 139982
2990 3103 754309
1368 3289 384270
3010 3412 456427
1283 3822 656634
647 1362 236599
1974 2403 900402
826 2605 355925
815 3917 981035
312 2673 277348
1667 1735 858321
1076 2001 733423
310 365 994790
128 580 734151
1359 3949 331434
1311 1994 676080
65 2945 502405
2670 3347 855231
3624 3836 983499
499 660 214524
2008 2165 944610
165 682 358038
474 2105 590754
1053 1248 178881
2412 3399 922830
757 2833 880492
53 3266 656556
1671 3751 883577
1254 3374 695412
385 1106 451910
2745 3982 810426
944 3426 910942
1530 2982 991415
1736 2777 468820
970 2176 799583
1360 3800 156691
644 977 776743
1200 2648 76493
253 1130 411866
542 1710 796603
805 1691 475347
2987 3583 822772
1968 2526 88653
56 2293 267782
1025 3113 94309
1176 3048 899668
91 1819 392645
834 3370 75644
499 1679 320248
1393 1898 109958
2501 2549 175648
1848 2131 494634
656 972 424954
1625 2949 557361
1407 2413 70737
1813 3716 404264
1903 3737 922082
734 3089 829803
378 1119 494654
978 3016 612046
1868 2936 182946
2937 3715 985076
1038 1923 962084
3015 3229 105384
590 773 400148
841 3679 645960
577 3943 32215
1662 2377 819303
181 2391 632773
2835 3368 851789
2304 3233 305656
1240 2531 469723
3162 3607 166760
2043 2391 1774
3332 3427 242547
3011 3928 499739
1888 2953 640315
1330 2455 605976
1862 2110 472366
696 2884 559733
280 2673 494388
681 2810 935627
2404 2768 927141
1163 1517 893883
941 3643 393214
868 2542 528576
2281 3108 187881
1562 2948 293210
924 3672 223423
1642 2555 440470
1579 1728 72749
116 2611 335910
96 1015 215029
2883 3589 672191
1472 2525 329132
1419 3038 585999
3699 3967 605106
2999 3848 935020
1410 3922 878691
833 1916 101597
1303 3995 455527
110 2404 246137
557 2666 459503
145 1695 262385
1887 1968 689262
1358 3019 499032
1324 1370 158730
1171 2829 857728
1849 2580 202002
892 3764 180269
1418 2841 352263
2720 3821 728724
857 2486 245281
532 713 861777
2418 3450 955745
712 1788 953102
3510 3744 898777
2338 2827 947947
538 907 942878
1429 3261 590641
269 3882 364410
145 3340 304230
196 870 295067
908 2503 35598
280 358 714368
377 1421 660507
1517 1831 460016
608 695 750705
907 1953 951242
1214 3785 973022
1095 2778 917642
1592 3188 756981
2813 3770 253529
1315 2837 350436
1946 2788 859145
1508 2675 468918
505 2367 678786
1113 2736 647480
1441 2019 265432
1036 2156 250997
933 2058 784444
53 473 218035
242 1034 313199
2563 3431 282513
1352 2570 536810
429 849 515484
2119 2795 687989
905 1530 469453
737 3323 807823
358 2522 645978
1871 2767 607263
2315 2819 539735
205 702 780328
2253 2767 107758
470 766 106679
1671 1929 975107
1413 3789 889902
1046 1754 343783
1782 3207 571105
655 3031 555814
1361 2526 270933
624 1192 117751
711 2246 402307
498 1040 345426
798 1616 813895
3544 3830 699565
1308 2937 987706
1191 3062 840751
975 2620 938884
80 2002 547539
247 3363 950416
338 3180 931959
1049 1283 710204
2088 3591 631054
1017 3237 460669
3264 3418 768564
2355 2830 553871
2536 3545 20932
519 3639 155552
951 2523 281905
1197 2414 13267
728 830 505957
790 2010 267005
1600 3346 109444
2400 2968 141032
2232 3421 468450
1061 3985 583156
1857 3948 858700
3141 3938 671571
2460 3045 592873
874 951 178421
2055 2570 699148
527 3196 789157
2542 3884 367109
941 1328 262076
714 2713 804307
698 3515 209719
2554 2671 949666
1695 1723 897603
739 1646 992415
1689 2519 781640
259 940 215694
88 1137 259242
1021 1598 589783
707 2700 871075
1764 2783 563788
1278 3443 436486
300 1162 559391
2375 3181 437085
20 1136 774176
1551 2539 336216
3478 3543 652826
3590 3918 229963
1515 2832 850983
615 2573 658034
42 1707 275798
1149 3831 205427
669 2663 513727
60 1843 92101
1498 2978 612120
881 3674 666658
242 423 950488
12 1069 162757
2843 3032 576271
2367 3809 107195
753 3851 984901
33 551 46402
701 1979 985064
58 760 266906
159 2609 822235
631 2634 127115
2876 3642 995890
2130 3944 127901
1239 3327 815096
1510 2045 130904
1057 2797 979106
2310 3348 407138
712 1678 367838
1735 2128 936950
1386 1893 551558
2875 3622 502192
2516 3089 641419
997 2979 589362
2235 3233 125040
96 2681 583084
1152 1585 654232
692 3814 97931
182 877 119608
21 3005 749342
742 1323 595586
715 1233 270461
3425 3804 473328
844 3134 638325
2558 2718 444559
1398 3950 984655
3034 3335 882158
378 1267 121971
559 3550 266848
931 3159 818204
853 2253 42945
440 3486 279660
3253 3262 171815
458 933 715300
3258 3367 554370
170 3317 504119
1177 2702 695453
320 3335 140182
1659 3870 729093
859 3028 830023
3415 3880 412628
671 2360 28465
275 2372 696078
1208 2539 540535
817 2192 700254
914 986 267570
1033 2514 858271
839 1849 126591
1021 3859 170460
1069 2466 625839
483 842 725718
1822 2842 614741
1566 2287 563367
456 2717 44926
2647 3605 697743
3859 3912 999080
945 3429 933594
1783 2052 899794
643 3155 19652
1621 3455 109072
1294 2814 953554
635 3365 628747
2458 3273 414312
1825 1989 31120
1593 3104 678118
847 1451 426030
1231 3927 778974
1873 3283 465108
277 1667 108262
1671 3732 470234
1377 2743 897399
297 741 286033
1397 3550 697305
61 1375 827294
478 3181 732886
1652 1676 630689
1954 3682 271919
3008 3827 547553
116 1845 67830
730 3516 35913
2610 3317 561289
716 3259 402382
655 2750 173931
407 1067 955657
53 248 792486
1292 1899 898513
1932 3981 756467
252 939 332645
1406 3806 526841
2135 3988 358708
1803 3901 937318
1542 2519 248928
1620 3924 405934
2026 2208 339000
2079 2217 79247
2704 3370 337497
1217 3702 23428
2036 3953 948718
110 3033 62123
97 1875 504610
349 583 746412
1891 1901 684930
2166 3181 638901
725 1115 789279
116 2942 963357
1997 3715 443078
1213 3213 859131
993 1601 967083
633 1712 347193
187 2507 583641
797 3442 195990
1694 3210 778232
492 875 732749
1989 3394 233474
673 2456 752415
382 2171 114763
3735 3812 669975
1079 2943 239927
2026 3142 640912
1571 3329 399770
125 1565 875211
1907 3686 520905
139 178 585779
1240 3923 992119
595 2714 562575
1328 3481 409097
1139 2244 869183
81 572 966261
851 2458 165403
29 1763 528731
1534 1945 77207
745 3851 40893
341 2002 137422
133 1580 489344
253 646 885938
478 3180 839617
629 3074 760755
1812 3997 24835
73 847 115292
1828 2962 895672
847 2911 465968
119 1943 505818
1364 3945 342510
77 2786 676090
482 681 289087
2772 3860 417564
488 2389 208989
2651 3144 333337
331 3076 30536
903 3623 941497
3648 3814 982343
284 1968 544637
1999 3787 116581
1136 2297 833010
1617 2739 169690
388 3826 205550
1743 2776 382389
1919 3084 53040
422 2249 700115
2223 2958 5369
807 2222 497534
190 3502 253817
139 328 864167
