10000000 100000
7633379 9135065 80321
5129297 8296535 30271
8173951 9682050 66236
3770464 7607462 82303
2005406 7873287 85095
816312 5297780 96104
3413362 6070832 7799
5578991 8711504 96019
7154368 8962732 41826
4251218 9978212 73076
3386282 9383305 22807
4199168 9063626 52103
2110250 4889471 50505
2376486 2496932 20968
4975142 7018689 10606
4060237 7835000 24738
5872693 6422183 54451
4517526 8080492 82307
5996609 9392863 36674
2751042 5974821 4243
5358125 5624118 6877
1163277 6938103 6044
1831733 9048352 95514
2182238 3941189 8797
8819558 8916330 27485
3330165 5492918 62484
3881962 8171255 1019
1962453 6425706 18544
3871668 5908013 15152
5061040 6622709 6324
4763178 8465283 64449
5926455 7772160 18903
3794557 7758187 67254
2190071 2456776 24794
1276333 5598869 57476
4606497 8542706 66745
2777751 6805191 48707
1719809 6522562 27511
144173 8241106 99178
5205212 8472610 38238
4678935 6186847 1416
6243384 6475358 44222
269914 7262287 18760
2459985 9845893 75535
575205 8887039 51867
6844515 9117910 74716
2811261 8439452 68818
2659968 4962013 88626
3203118 9503831 32799
1675728 7703010 54362
5041248 8871014 41208
5114397 9659016 16566
2719590 4893035 86479
3538350 7255279 62815
6142317 9330237 38019
3882105 5503184 55929
8073173 8314444 95380
3490763 5041991 73745
2994593 3730618 76862
3213954 5079769 68941
771554 1634131 39954
430569 6891692 70702
3150159 6108258 80088
8111089 9204860 35366
2573905 8535097 94035
128276 4933553 97218
3006725 6800557 28013
1912290 8048715 35127
1986035 4295684 46071
7779249 9375452 60025
3525935 5248191 47930
417626 4104497 94850
591552 9042235 45008
1971640 7153323 66220
2243579 3123359 1316
2371855 2933746 34868
5730964 9172411 41592
1084700 1875329 6658
3070734 4026808 2342
3366335 9172879 94145
49256 8614525 20079
1697186 5235373 37704
6292037 8343276 79938
314916 6553397 49613
5954626 6019617 93191
6537285 8888371 81397
1988505 7135686 70160
446449 1527366 71211
5554173 6953108 58297
271802 7243403 24631
2965947 7292659 55507
1506196 1702379 90879
314584 856435 50507
6867981 9052726 65422
4402339 5403949 36399
4457586 4511882 41121
6446090 6993280 76806
3679792 9408891 20523
1451003 6361998 74695
4809300 9150151 34449
1533931 4632449 27107
6334827 9389438 49655
4996670 7191262 64238
8760339 8947177 48570
3162677 5728951 68871
190910 981702 26456
5122823 9700541 88897
3380332 8915981 97787
4236504 4831335 76136
2156986 5111199 26286
3690917 8262000 58735
5596706 6189108 9913
655115 3109727 17526
2919353 4573255 77864
302205 4567924 56892
1283906 4136795 47802
679603 8923080 64694
3668500 7839060 45026
2075563 8582640 92712
9703113 9858776 49697
2801415 7965113 56965
6670572 7860150 70023
4286415 7325686 79749
2761390 7903942 53004
2798158 9845665 71560
3371403 3982459 71818
4135557 7178413 94897
3363265 4600251 50309
1945904 8445277 25871
1804679 2154341 45336
4606093 8020391 10448
4982594 7577356 97371
7763731 9269009 23056
8543481 9689302 797
5003811 6412837 46462
7100749 8375213 45272
1588919 5027121 23685
5000169 9627372 86949
589000 6250478 32852
2092701 2743341 37530
763731 7638037 59975
857438 3664837 42568
6362208 8621169 27928
8901616 9681001 33581
4202414 8610189 37392
5710937 9348876 28956
994148 9816208 56077
2334185 4816376 99800
1066853 4521134 88799
1170338 3159553 48491
3313942 9624221 28573
2684196 9495130 86011
3243116 5857338 23531
3071045 7275305 4531
3994070 5104626 31071
3342945 4658370 58359
5103679 6853445 74566
8059756 9187629 90941
3159556 6225115 74145
1364707 7395452 50050
2313199 9536024 63991
2220219 9058124 59120
6660487 7979687 32809
1050731 2884018 8114
1304901 8671708 2183
5846430 8335972 61480
950108 3594332 31276
1185250 9009863 35256
1076192 4685770 60370
4550337 8566828 72174
880026 3700387 24549
2454502 8680730 44768
3156203 9114988 40806
1999006 3489012 91536
3613478 5820258 79595
6672582 7732014 26024
2783265 5193494 76131
3968514 4541122 2345
3076378 5044705 4466
353101 2111394 71294
7541627 8328132 67671
4266176 7008862 22172
165064 5727296 37160
5168102 6170427 52517
8175990 9783905 72774
7515918 9855586 61707
5225763 9897962 44971
8374094 9766884 13485
892791 5359613 74541
5712713 8097258 2286
3254339 6384904 30418
5552575 7520515 55631
3247810 9691100 37046
428260 932264 7472
8197129 9108253 7728
1786255 8963838 39997
2047963 8861800 65759
5092934 9752245 48994
645035 4622771 8607
1258644 1713665 37671
159899 915951 92010
962721 5712474 28876
534704 5403573 93037
2788102 8348184 25300
1211927 6545312 33553
847918 9419655 13742
2895880 7659653 91893
505166 3641764 44137
7644288 9390759 5524
1874304 3015718 80519
2353389 2790255 40418
6269327 7461751 69243
90627 9320383 72815
1000017 2108484 37350
325317 3320410 99013
1275222 2740065 46930
2916069 3705317 59162
4997210 6557832 64327
8464942 8557700 24966
1480659 2763224 99270
3260095 6350400 5876
1400513 3812150 91554
286108 6419129 11936
4575275 7419145 20420
260813 7212625 57181
4052387 8911638 13597
3974921 7757703 29665
1934083 5271264 3849
2914762 3828963 85142
1539728 9108538 65801
2368633 4555350 32552
361226 6285497 44701
4952781 6571605 80181
1146879 1381069 15677
875856 9917841 76490
1775023 2303845 45228
1404972 6278765 19282
3950990 8212847 90545
1127608 3054839 35860
3139981 5183688 44397
7222134 9739037 29381
100263 7654686 31230
4415740 7569395 19186
1466815 7595921 66064
711599 1384656 58271
5676030 6604441 62116
7081001 9066021 40880
1801655 3548342 53727
7292200 9119532 97686
1644412 2259513 81373
1997998 2588810 20410
934543 2169036 37024
5565773 9101127 22770
6697047 9284959 89584
6667376 9924997 90591
4925647 9045789 66620
628161 8004115 63973
2429815 4844996 12314
2238367 2415075 31846
1112761 3882778 7710
7510487 8987939 22059
1130897 9922482 7446
5488254 9884273 8572
6207043 7289565 21971
3956940 6512979 63319
1398938 8203571 25460
1919405 8086543 53620
6764400 7566868 99787
595535 1695826 38153
2743733 2808586 37282
2835424 9667795 25221
1106206 3966320 47702
4713653 6366944 52307
5090338 7422225 58223
1603317 1860548 31514
2323239 6223868 46804
2149328 2926133 66208
1219300 3009353 30607
2719087 3604887 42784
8864971 8973592 67721
1049117 9110875 3145
2155322 8236096 85816
6868974 9800150 52760
6807551 9368809 43097
6227033 8668098 62765
4891965 9558547 86003
6805351 9557644 28488
776944 8487911 37840
6012382 6934870 59078
4985974 7077654 40400
2545376 6613200 89516
848521 4849295 44837
5634337 7165796 30163
6534604 9303449 37713
2761636 5546547 5810
4836535 5909312 14127
1111668 4158237 88122
2646148 9240156 81417
377996 9581017 93799
153426 6658671 96124
1720398 8793826 9323
5085270 8483342 74969
2844531 3235958 40764
2539407 4074694 91719
2112407 8085953 53355
1334570 3995264 6241
5448697 7623283 64477
4153171 6863438 26976
3634589 9757785 24345
1644740 9911210 99367
1221387 4640864 19764
2221080 6766539 21385
5065611 6257860 57342
2914976 9140304 96748
1252711 6106695 99052
2587280 4576402 10668
552328 7882643 33950
4705498 7863473 97388
856438 3006801 71524
2501177 7731146 82734
1630513 7142040 20472
6424930 9766629 41552
2682789 2988014 7162
8114116 9445357 47465
958457 4220811 16527
557510 8797212 20158
6668178 6679855 88837
402128 7059679 94335
66479 3515868 67124
6387393 7797625 68301
1686479 1944489 26692
1711118 8206951 51622
4699131 9464855 50762
3272017 6660839 64878
7619296 8735835 2040
7968714 8176805 99251
7361334 9788873 95457
4677710 7763461 55135
3795681 6788397 37966
183073 9755522 51942
1869551 5223823 96430
2592853 2866867 7547
2057708 6934841 23030
3685604 7846076 83868
1066834 9098262 3163
2668874 7066976 96319
5584477 9372200 57652
5179935 6566261 37465
3354658 4351422 49497
3589388 5626531 32569
3141330 3366705 18471
6233571 7154113 11323
361660 3168412 85382
3301042 9370367 47810
384911 2953552 62423
7604426 8138777 29398
3723253 5517098 17949
791102 8903187 84210
3828567 5770961 55219
1876700 3178064 81749
5018030 5226985 48453
2172142 9145456 98375
5050153 8173132 83138
1774866 8351195 53504
1252457 5739028 7055
8801452 8856882 62183
1447202 4373979 85436
3465152 5165081 4974
1509999 2049362 75934
6504581 7204415 52634
4947751 9102682 87015
4093207 5067487 75508
4782690 7265862 42012
5149001 9073907 93206
4812935 4918857 45662
3614386 7642265 18896
5061587 8504448 9226
1043090 3089884 90658
1611211 5608803 17009
2113383 3387145 21423
3732416 9556131 69173
743146 8799902 78731
6065764 9135006 77772
2577019 3731116 51679
4370225 8649972 80965
6292236 9932240 11702
6867488 7313036 89640
693066 2919271 32730
4530481 9683725 41532
2700734 7917626 71267
5438509 7473756 3682
607682 733254 3584
4902766 9868259 85699
2445277 3980538 16814
4648569 9331854 83137
129534 1780445 91725
1164284 4257588 4760
1857349 3447229 24030
1541073 3679959 54511
6758158 9521491 88488
2196666 9992758 78595
5320700 6712793 11848
223465 9716377 96459
1302076 6720354 58087
1368923 9135242 6292
4014808 5618379 86736
910104 8272396 51019
1719624 3514864 24720
1555247 7915934 65792
4126110 7437424 40302
4614598 9946534 36967
6659326 7609545 57666
1337746 8892054 97482
194129 4934205 17836
6008644 9329370 3110
6414937 7464100 17917
1118025 8374204 90312
4405419 6985397 26287
4710117 8477017 42220
2603126 6492261 95996
5032563 9734075 58881
7343620 8285883 18206
4343549 8681365 10259
5657384 6131921 20739
1175220 2140564 66460
578330 1071852 30559
2189877 6512599 21114
719264 9175273 42885
3885389 6645551 19901
377649 3004124 23027
7926564 9316472 73453
5575353 6212446 17072
3072346 8493559 98436
2820170 8729729 46708
2421300 9857261 87272
5515981 8740073 59123
2028580 2570632 48999
2747843 9808099 40623
1450984 1909745 26011
1570885 7430220 20012
6746691 6810264 62927
1783718 2322043 75372
3331953 4100790 47717
7615579 8668474 93798
7262287 8525734 15097
1565911 9782158 47430
2352790 6941387 76009
4506738 4677240 40203
1247362 6128223 66299
4389725 7699107 96519
426089 7025723 43209
4389016 8809440 81604
4564388 5426581 29908
328458 3042159 98382
2820798 4822256 40467
4253705 4386708 22625
1328094 9201135 91766
5834832 8693496 69005
933699 9598545 97227
3988269 7599999 12685
4212870 4414358 38407
7572431 8803373 64198
3254035 3367761 90779
3696218 4783944 32937
1034825 7498678 70086
1255497 5288529 56794
2278122 7006016 1239
686240 5699511 52422
1255245 9149562 50966
468824 9265912 39235
3478781 9897862 53592
1051211 3836269 73316
6821598 9100468 57428
2307599 4121893 69997
1620570 6040536 4821
2876066 5110623 9702
1083769 7670540 32069
8356779 8385008 31579
2128376 6553783 97492
1804749 2597199 63403
1043984 5011412 42183
7213928 8847681 9746
464500 4703597 31343
2772098 5561025 69587
1328985 2631023 6508
3252196 8955959 82573
39727 9161898 69464
941087 4593967 42595
7494869 8241899 70970
1815969 3555743 84520
5376305 5619147 95932
3677682 5106584 59964
2787428 9810180 40815
1235123 5371205 29264
6321062 8002227 58248
3027570 3770774 30559
2932672 5126496 86637
42990 4895960 27723
801240 5538555 38943
825877 4356983 71264
2492481 8710398 47568
1606330 6170162 54151
1473942 8382646 64331
5225416 5623461 35535
1546478 8152725 54113
4527325 4574047 24886
2216894 2374236 73909
260874 7112854 33251
1604949 5167760 34490
2960245 5993637 7824
6131509 7220386 304
4679077 8826715 70466
8333228 9725712 60759
4313911 5349172 86174
5665798 6018248 49003
3061924 5019911 39402
661150 7952512 56295
1751411 8213385 85500
2334685 2884662 53260
5294929 7335505 63248
1426437 8659681 83633
8621865 9959986 26699
9471445 9946804 52410
1407563 3785355 17933
610089 9451153 52532
1359093 6987415 30807
164916 1714847 83318
1771142 1916327 96702
1456643 7317340 31387
7169196 8826255 42667
2189503 5828877 85456
2773136 8305214 7320
4699835 8252017 95116
2175931 8868597 80471
5302371 8386530 47975
6439062 9177815 35389
69869 892661 305
1653188 5180155 32983
3966242 9153149 50322
7979403 8613981 19518
2685257 8556649 48394
2442105 5458392 53607
2674578 7465777 21975
1543174 1960894 14257
2757717 9929703 16627
3005692 8885116 10794
241081 8954984 3454
157738 3124523 99960
1990721 7090765 53108
1141044 8221097 48862
6777745 9976914 34118
1736201 4641660 8861
1718330 5095267 99790
3679223 8833594 42963
7264203 8953291 89017
997182 1958982 90484
3907976 4716414 61820
227783 4874152 86342
1727743 9381224 93458
3038619 4897204 14555
3015532 6046066 8651
2396537 7657191 44852
4205398 5268809 63181
3721541 6618754 58755
2264504 3882956 12045
4880138 5769874 87378
8160358 8788113 3791
1532247 2022178 94294
1524873 3259990 75518
673545 8118331 30488
5449238 9235962 46020
1632498 9557890 19562
7919094 8354248 4723
2075788 7998627 23476
4273734 6856643 22784
2626516 9502131 2921
3303226 6689509 7385
7841755 8593300 39632
403947 9366627 15973
1310 9079465 5869
3309953 5450547 41830
3072325 7524788 74328
491888 7960233 44927
5696611 5958859 20714
36439 2748944 93708
2251074 8259223 36576
3878496 8940582 39801
50234 8285882 97907
454180 6741866 64534
974191 2049996 82195
5880060 7876300 49093
948625 2538242 73881
828922 3956864 34113
2169826 7473849 9324
4722616 8710915 58267
2981839 6804624 25693
2557552 6860334 66274
1613705 7662567 16507
6920784 8511612 87038
4776146 7894974 37033
6074693 6291385 29685
2823787 8829627 94661
2174900 7097668 51524
1848133 9648749 37701
876015 5073809 60316
1048429 7680638 42154
2754541 9274122 18840
4368245 6440396 97758
2879857 6173256 18542
172354 8876646 29867
3630032 6247047 37604
6259717 9070833 83582
2354378 6168500 58481
532984 4922254 7229
5606793 9659955 99596
1636623 9171573 80233
4078778 8445694 51126
7402441 8413970 19370
411728 6092048 99226
1846622 4968694 71580
1115077 1176490 18626
7374793 9314094 89458
1314028 2245522 74309
2972509 7167775 23644
6796091 9344081 46788
980703 1495687 18360
5059480 6392272 80405
4043398 5989801 82846
6062769 8917881 91245
961995 3280854 76290
4457343 8549927 91366
2384905 6287788 82510
5290715 7601815 28031
3090676 6881376 95805
9005021 9886766 39885
1382452 1768161 20588
1186522 7774723 96419
1566927 1818121 2572
397241 1866125 36804
3875587 8257371 17657
2425514 4650013 75000
7326770 9641380 79139
2617485 4523890 97306
4168274 9498860 87981
1020232 8464079 74746
2788393 4620317 73549
1757257 6491266 48271
574544 6470028 82743
2440669 7172600 96335
3214391 9309404 71922
4727062 7864403 13787
22134 7118414 40556
7062376 8313905 74392
1230649 9627563 89604
1515544 2211079 9835
5806642 9347747 14579
1105003 1480191 5844
7444815 7575031 80388
7263982 7743910 37408
8440246 9089738 68150
5528520 6333151 48904
5042307 5967916 71038
4281820 4399215 49765
6425735 8889960 80413
2879564 7941278 7843
405751 6264272 55590
260814 3236683 60592
221980 2558879 51974
482242 2455619 32308
1438839 4793027 22045
2861177 6967358 71547
3826434 4526016 39462
1441582 4813824 37633
331541 2863589 63367
4660354 5727456 20997
8649559 8668197 1620
1886241 2023787 62433
4445119 9000732 765
6069058 6900738 83006
401366 4210116 21844
6339763 9587645 5553
3414078 8611310 31568
8227901 9367124 89501
3607841 4404758 37394
8268194 8384477 64849
305474 6936390 30759
1476529 3523446 16999
477260 4485880 78470
702997 9062669 95559
1980387 4886003 22026
3024199 8320149 9670
8129752 9447811 40099
277672 1331286 84351
5736043 6383525 92191
2820919 6636872 60384
7502121 9458697 96774
832880 2982143 73302
6049880 9984374 66913
687370 744702 29581
2340261 8089724 9967
3178639 3630274 46468
1088310 4276377 10630
4554048 4928409 41915
2029113 3453924 94310
221304 6274843 31181
3776963 6681689 6229
2594815 4609842 88371
3176073 9984469 89096
3920774 7851382 76465
7297315 8777386 82540
1956025 8723635 12813
986455 5560686 5541
2697085 3005446 59588
5034558 8255352 29864
5255862 9549662 4706
4453902 9997195 81668
7048716 9903425 7861
5308148 9549536 83934
697245 7400917 21059
7214583 9290062 98445
8454569 8488955 70821
1318120 1957375 47858
4654459 8423662 53303
2599602 5426163 4213
229466 7492176 76426
4134172 7489371 30327
4332192 9909147 95394
5217294 9140054 44929
7123988 8430890 62197
4061399 7720952 93131
6209906 9776196 47700
44377 7447017 5074
5711227 8468038 75885
1067640 4464531 2047
1297105 3285096 10574
7361522 7947629 99944
2279820 5891849 25442
1419873 6503595 42736
1060212 4148524 89977
1710721 5121611 10928
4897806 9003852 37185
4861175 7267904 81562
572401 4972979 65951
2365216 7553283 33590
3354730 5183615 47047
716251 5494189 94675
5810486 9124451 74494
5628045 6035928 10719
1478664 9776568 70930
384994 4003640 8892
3007492 4495922 23050
275395 9849460 84224
5247374 7764725 72976
129940 1629677 42611
6563268 7829906 97340
3324095 5310315 13591
4521342 9134580 54393
5170507 6012188 82438
8922907 9165523 75357
5410190 9550516 78997
6562789 9535434 2840
8558484 8928600 78234
4959060 6692325 59311
1932037 8322002 5602
1491000 4885269 35508
1888340 2711935 75954
5518283 9749628 10533
789029 5761815 97391
4684722 9171467 62913
2363176 2611263 29780
2146696 7042173 8921
705180 7245013 37520
239600 5664239 29845
112627 3515263 51846
4119978 6920865 53466
672725 8524670 81752
6559304 7748679 47731
6475564 7348332 9545
372956 9036150 10618
1399326 5952221 21880
